asset.display_ipv4_address,asset.id,asset.name,definition.family,definition.id,definition.name,definition.vpr.score,id,port,protocol,severity,state
10.64.1.211,569ef158-2920-459c-a29c-92251ccbf874,p454048,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,6b86df52-5785-4c8c-b6eb-c1402df86adf,0,TCP,High,RESURFACED
10.64.50.49,f97d9350-5923-450f-9960-d7f77cfbec5d,p518680,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,6ba42d2e-ff9d-4997-9396-290a7a69e515,0,TCP,High,NEW
10.64.129.223,284ec177-ea5d-4ca6-91d7-fc51309053a3,p519534,Misc.,156002,Apache Log4j < 2.15.0 Remote Code Execution (Windows),10.0,6bc44ae0-c41c-434a-99e2-c7ed34d344d0,445,TCP,Critical,RESURFACED
10.100.130.129,b2583d64-6222-47d4-aa1e-f2eef096e09a,p489400,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,6dcf9681-c81d-44c0-90e1-b41776647f6b,0,TCP,High,RESURFACED
10.216.66.145,3aec714c-67d8-42b5-ba3f-1b833ddde785,p483705,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,6e1a9a20-9ea7-4fc2-a4e2-1794874185af,0,TCP,High,RESURFACED
10.64.226.72,98c1e22c-bdfd-423e-b477-fd1c61d4eced,p474538,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,6f259435-ee69-470c-97d4-1c7387d4cade,0,TCP,High,RESURFACED
10.240.67.179,3534f161-6630-4560-9f64-8888a88f759c,p487415,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,6f355408-e042-4112-ae34-2dbab3812865,0,TCP,High,RESURFACED
10.64.225.78,34017b31-2af5-4ae5-8b62-b75e38d69086,p489426,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,6fb711f2-e56c-4dab-9e00-2ae93661657d,0,TCP,High,RESURFACED
10.64.66.27,7c46d641-e76a-4a88-9d23-9ad3538448b9,p030102,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,7041cf35-ce4b-47ad-9541-c8d7b24e8e1e,0,TCP,High,RESURFACED
10.100.131.118,eafd296a-2033-439c-ad68-f97226ab3e04,p030334,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,7049e197-f4aa-4e24-b39f-3589f059b709,0,TCP,High,RESURFACED
10.100.130.225,c6d73a48-9c52-41cd-b13a-780a0c611f28,p470856,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,7276dbe0-199d-439d-a81f-af586b88d1a0,0,TCP,High,RESURFACED
10.100.132.60,230b4d1f-3d0e-45c1-a20e-67c1f881515b,p488798,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,7377fc1f-68f0-4697-8f4c-2976a31b078e,0,TCP,High,RESURFACED
10.65.1.228,123e64a2-4bf2-4d53-bf4c-e47189e4f5e5,p485254,Misc.,156327,Apache Log4j 2.0 < 2.3.2 / 2.4 < 2.12.4 / 2.13 < 2.17.1 RCE,6.7,7424d519-85a9-485d-9b26-71373bbfcd95,0,TCP,Medium,RESURFACED
10.236.241.4,45c42846-549a-46b4-8681-a951b668a060,p489861,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,7466f26f-0782-4830-9ad4-506fa5254621,0,TCP,High,RESURFACED
10.216.192.179,559f5197-6d11-44f1-964d-cb78dff60231,p488010,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,74cc5608-5f68-402a-bb32-65c0868fda15,0,TCP,High,RESURFACED
10.128.225.202,d0120769-af9b-4d61-91c5-d3a42fb708c6,p030322,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,753290b8-cfd2-4da0-aaf4-8033c1617d0f,0,TCP,High,RESURFACED
10.240.66.116,023253c5-2123-4b5a-a3ee-ae7b374ee506,p482855,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,790c28da-f623-4bac-ad75-d940d951ef74,0,TCP,High,RESURFACED
10.101.161.157,f536c8be-6a1b-4a4f-8dab-ff9dc1f4b6e0,p522434,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,7a9f7598-6dae-46b5-aebc-c25198d9d330,0,TCP,High,ACTIVE
10.45.160.209,6260d061-56e5-45ca-b36e-6f451a5c005b,p489848,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,7abb9e0f-fa5a-48df-b3d5-fd4e3ffcfc5f,0,TCP,High,RESURFACED
192.192.192.15,e7f9cecb-a25f-4eef-b288-d5f5bfccc354,p487376,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,7b44c32f-eca4-4f8d-b28b-4404cdc77fb9,0,TCP,High,RESURFACED
10.100.131.194,669b7641-98d3-43dc-9fab-a351f5161d23,p489052,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,7ccc5d16-c621-417b-8a78-074609960abd,0,TCP,High,RESURFACED
10.100.193.109,daa0e729-a0d8-408a-bbb0-c72332151c0a,p524322,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,7da0acbc-2476-4b34-bcf9-76410eaac90c,0,TCP,High,RESURFACED
192.168.15.115,ec98da7f-93ad-4ebb-93bb-f953870b4f5e,p522379,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,7dec8174-1f05-4ab1-833b-fdb1d23f1fc1,0,TCP,High,RESURFACED
10.240.67.48,63ba5842-b45f-4da2-9381-ff95b9279066,p487560,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,7e36bd8a-babd-41eb-8d9f-2a0d21296deb,0,TCP,High,RESURFACED
10.212.129.171,b2f75aa6-9773-40cf-b0e1-c95268216e6e,p482886,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,7f9f99ac-5a7a-4073-a034-ee3211223a03,0,TCP,High,RESURFACED
10.64.81.255,58427084-891e-4c50-b24b-d30ab5807072,p003062,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,81e7fcbc-f766-4680-8272-0c7427017c28,0,TCP,High,RESURFACED
10.64.49.237,12b77fa4-6b55-4eb0-97a4-18fe70aa2568,p526521,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,8214dc6e-f81a-45b9-8f7e-a09e2ebcf045,0,TCP,High,RESURFACED
10.64.82.25,7c95da44-9158-428d-9bc5-6401d659b4eb,p487171,Misc.,156327,Apache Log4j 2.0 < 2.3.2 / 2.4 < 2.12.4 / 2.13 < 2.17.1 RCE,6.7,833a96c8-4b34-4ef0-9bb0-7a97d61a30f1,0,TCP,Medium,RESURFACED
10.65.1.79,ce04d9bf-51b4-49ae-8b1d-4f77ebfc9747,p485253,Misc.,156327,Apache Log4j 2.0 < 2.3.2 / 2.4 < 2.12.4 / 2.13 < 2.17.1 RCE,6.7,83f964ce-ddbb-472a-8973-a39b84f6e1e4,0,TCP,Medium,RESURFACED
10.208.67.65,8ce9dcec-cf3e-4814-9c1e-3af81ab7aa7e,p482569,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,851a995a-cfdf-4c9b-bd51-7ef9629bb2c3,0,TCP,High,RESURFACED
10.240.67.42,74794a58-8a7c-493e-80cf-16fdebc77e84,p487514,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,85f24842-e9ee-459c-b3fc-dc3725c8d336,0,TCP,High,RESURFACED
10.31.145.192,4b3f6fa7-636d-4354-9739-9920374a2728,p030329,Misc.,156002,Apache Log4j < 2.15.0 Remote Code Execution (Windows),10.0,87443830-4dae-448d-9ab6-bc6ce9d74feb,445,TCP,Critical,NEW
10.65.1.79,ce04d9bf-51b4-49ae-8b1d-4f77ebfc9747,p485253,Misc.,156183,Apache Log4j 2.x < 2.17.0 DoS,6.6,87926cdd-800b-47bd-bd13-f49092757458,0,TCP,Medium,RESURFACED
10.100.194.65,a8332364-9fe2-49c4-85b4-b37a75bc14e2,p030055,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,87c94165-f462-4d35-9cf6-1ad4ca0c861f,0,TCP,High,RESURFACED
10.240.66.45,06eed3c6-a54d-4016-8d64-3a22f6b3740f,p488012,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,87ff583a-3502-4e7e-8bb0-ffdc776afcf8,0,TCP,High,RESURFACED
10.100.130.245,4098a72d-5ec0-4fe1-9d48-bff719286cbc,p488842,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,88fb5f3c-8488-4669-b9eb-65a3434b41bc,0,TCP,High,RESURFACED
10.64.209.88,cfb7728a-52ad-4a2b-ad45-3bf930284f2e,p483737,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,8a6efcec-a90f-40f6-9db1-7cf29a5f0322,0,TCP,High,NEW
10.240.67.27,3a538682-2d25-4435-8982-a2cfaffede02,p482936,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,8cf3dd7d-2b46-445d-b0d3-9f7732d01528,0,TCP,High,RESURFACED
10.100.132.6,7696a043-f923-4966-a129-8f0ebfbf2765,p489087,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,8df4366b-5558-44ae-b1e0-e4ae98e3ab13,0,TCP,High,RESURFACED
10.240.67.19,ccc02797-e395-4a4c-86ef-318e8e90ee66,p487595,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,8e27c164-d9d5-4533-8891-d9b7313041f4,0,TCP,High,RESURFACED
10.100.193.79,20a08279-b382-4ce9-afb3-4b2021088e66,p488506,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,91a810a1-bf07-4a53-b41b-854ac6799f78,0,TCP,High,RESURFACED
10.76.66.111,caa79619-694a-4262-ab0e-cb0e48fb962c,p030057,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,91f98947-a16d-4506-a9c3-9b5ae20f9691,0,TCP,High,NEW
10.42.0.201,0bc786ff-a6a7-4cf5-9c7e-8d51c889f6e6,p485208,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,92b82cec-190f-4679-9565-1c28351fda93,0,TCP,High,RESURFACED
10.100.131.237,7b6f568f-c65b-42ea-b017-dc872009c966,p489009,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,93347fe7-3735-48e5-930d-c86568cd173b,0,TCP,High,RESURFACED
10.100.131.181,e22a84fb-875e-491a-8fa7-3e3ca485af8f,p489044,Misc.,156327,Apache Log4j 2.0 < 2.3.2 / 2.4 < 2.12.4 / 2.13 < 2.17.1 RCE,6.7,937e1ff3-dd8c-4ae4-9fc0-419ca7e6a2b7,0,TCP,Medium,RESURFACED
10.220.65.1,d93c8d61-a309-40b3-b0cb-d7457e365d44,p523819,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,93b30f35-4537-4847-a92d-506040de768e,0,TCP,High,RESURFACED
192.192.192.15,912bb50a-c55c-4b65-a0a4-bd185c00f519,p523680,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,941b5386-c5c4-4568-b26c-4d750dcf7b95,0,TCP,High,ACTIVE
10.236.68.50,451f0706-f862-4329-8340-bd871f4d86e0,p487266,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,942fc7f4-bcf9-4406-b9e1-713601c7aba9,0,TCP,High,RESURFACED
10.64.129.223,284ec177-ea5d-4ca6-91d7-fc51309053a3,p519534,Misc.,156183,Apache Log4j 2.x < 2.17.0 DoS,6.6,975d4e05-7ecc-4382-86f4-97bf9973bd6d,0,TCP,Medium,RESURFACED
10.64.66.0,d3cf3c27-fe9b-4394-aea2-573322b6b936,p000808,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,98add0e5-c4af-497a-aa7a-ef27941d6fb1,0,TCP,High,RESURFACED
10.240.67.143,645df851-b8d9-42c2-9083-674f6912a00f,p002994,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,98caedf1-152a-4391-b178-cc7eb2b68f3b,0,TCP,High,RESURFACED
10.100.145.240,16f38faa-8c4f-4958-b8e2-1846f0011b7a,p489663,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,98e65f30-cfdd-473b-92e2-0ed9796340cd,0,TCP,High,RESURFACED
10.59.209.163,790adf0b-2ef7-4133-bbca-7bf55c2ac736,p487097,Misc.,156183,Apache Log4j 2.x < 2.17.0 DoS,6.6,99067c64-059b-4f23-ad2d-ee723e3dfcae,0,TCP,Medium,RESURFACED
10.240.66.0,f5337bda-b5af-4225-939a-fdaf7c4308b9,p482820,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,999aa356-cbf8-4fe3-8cca-26dd44a70ff9,0,TCP,High,RESURFACED
10.64.82.100,e3adcb33-1c7d-42fb-8018-7524b16b5357,p471038,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,99b805ba-556c-4984-8e7e-4f08d9914903,0,TCP,High,RESURFACED
10.64.209.33,458819d4-4098-4bfb-98ed-36790a8e20f9,p483109,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,9c99a8d9-3571-466a-90d1-55082179b368,0,TCP,High,RESURFACED
10.64.145.218,b6703e2e-b55b-4543-a5ac-37d9b3ee1e59,p520866,Misc.,156002,Apache Log4j < 2.15.0 Remote Code Execution (Windows),10.0,9e10b5dc-f8e1-4452-a36e-cdf81d2a8872,445,TCP,Critical,RESURFACED
10.240.66.55,6f07aab2-cbe3-4418-aa8a-39c38da60096,p474321,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,9e9dad16-bfbb-4e6a-b963-9b781b5f9092,0,TCP,High,RESURFACED
10.101.1.108,469b316c-0e08-4fd4-9169-915632b096b5,p483116,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,9f549580-1548-4af2-a7b5-0671c2bea9ef,0,TCP,High,RESURFACED
10.64.225.131,bf2bf23c-f498-406c-bef1-f30df161d5a2,p483328,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,a064a8f8-9adf-4bda-a50f-c12810eb60b1,0,TCP,High,RESURFACED
10.64.145.218,b6703e2e-b55b-4543-a5ac-37d9b3ee1e59,p520866,Misc.,156057,Apache Log4j 2.x < 2.16.0 RCE,8.1,a17a7968-1418-4d2c-a00e-261c57b7dff6,0,TCP,Critical,RESURFACED
10.128.225.167,1c8cb565-30e1-468e-99e4-c364ef1e9fa4,p520868,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,a1acb90b-736e-44fc-b805-d5d05622faeb,0,TCP,High,RESURFACED
10.240.66.193,96db3911-c7f4-4fd1-84dd-c30fe590400f,p482797,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,a5720500-d333-4698-87dd-07767c62f5cd,0,TCP,High,RESURFACED
10.240.66.217,8e69b8f9-f013-4e76-a626-6443d3e3c03d,p487570,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,a686562c-58d4-4cc6-92e7-10daae4f2bdc,0,TCP,High,RESURFACED
10.208.68.98,2c66fc48-beb2-40b1-bf13-99cb2ba35bfc,p482915,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,a6adf689-54e8-4472-b850-6d1296ff92ed,0,TCP,High,RESURFACED
10.216.65.241,5a6589a4-3996-4042-b39f-8bd593a64dea,p483711,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,a6e195f6-3e22-4733-92e2-d23b5f47f2ec,0,TCP,High,RESURFACED
10.65.1.77,63551a78-2822-41bc-9e95-08f088a9fca2,p488919,Misc.,156327,Apache Log4j 2.0 < 2.3.2 / 2.4 < 2.12.4 / 2.13 < 2.17.1 RCE,6.7,a6e4df1c-851f-42f6-8790-e91eb7866232,0,TCP,Medium,RESURFACED
10.64.81.176,57e16e7c-fa72-4bbb-8a18-8538c26e079d,p524326,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,a7134562-4479-46dc-9925-68cd43e53c65,0,TCP,High,RESURFACED
10.101.1.129,feb2fe7e-ffaf-4459-bed9-e1f69e72dd63,p489841,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,a7fd4140-2957-48d3-b17e-ac671ad5036b,0,TCP,High,RESURFACED
10.236.193.160,04e9c003-4b35-4e6d-b091-1970816a9af3,p489854,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,a84484c0-ab78-442f-a4a9-bbaecd481c08,0,TCP,High,RESURFACED
10.64.146.40,43762681-54d5-4bf3-8f62-a6b3b8d5c6de,p522505,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,a960cb03-86b4-4320-85d3-3be401c0fc2f,0,TCP,High,RESURFACED
10.241.128.215,dd8f58eb-c2ad-41f1-893a-1caec98faa05,p480720,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,aa7b7a2d-4af5-4691-acfe-01162fe9983a,0,TCP,High,RESURFACED
10.64.82.25,7c95da44-9158-428d-9bc5-6401d659b4eb,p487171,Misc.,156057,Apache Log4j 2.x < 2.16.0 RCE,8.1,aadd83e9-3983-4656-a2af-030c09b534a9,0,TCP,Critical,RESURFACED
10.100.130.42,09fa8802-6e84-401c-91a4-0af12433b7ac,p489214,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,abc9e66a-43bd-4da1-b7b5-c12fd142043d,0,TCP,High,RESURFACED
10.240.209.5,e981c249-9eb8-4734-9fe0-6784641349b2,p489615,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,abe0a472-368c-4daf-a11f-fde593ae2181,0,TCP,High,RESURFACED
192.192.192.15,6e995798-f3fe-41a1-b6ea-1815f74433db,p482897,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,ac4a87e6-3308-4f5f-9753-c61726a70080,0,TCP,High,RESURFACED
10.220.192.200,ea419776-239f-41de-bae9-926ae8000579,p478335,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,acd2ea26-1249-4afa-b7db-1b7c222d7f99,0,TCP,High,NEW
10.100.131.181,e22a84fb-875e-491a-8fa7-3e3ca485af8f,p489044,Misc.,156183,Apache Log4j 2.x < 2.17.0 DoS,6.6,ad204bbe-6e6c-4e88-a5cb-9a1dbfda5927,0,TCP,Medium,RESURFACED
10.65.1.79,ce04d9bf-51b4-49ae-8b1d-4f77ebfc9747,p485253,Misc.,156002,Apache Log4j < 2.15.0 Remote Code Execution (Windows),10.0,ad97ebad-ae10-49d5-8be3-0c36bd565f0c,445,TCP,Critical,RESURFACED
10.100.130.23,219fcf0d-02e7-4960-b731-9cdee9fc14f5,p489568,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,ada480ed-351d-40e3-9fb8-6cb9b7287811,0,TCP,High,RESURFACED
192.192.192.15,f83b48a9-897c-40e1-bf64-26f841493615,p478360,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,ae000cde-d99b-468c-9a6f-1ff20fcd2c8a,0,TCP,High,ACTIVE
10.64.81.199,b683370a-3833-43dc-86a7-185cb426ea8f,p010459,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,b0ed2319-f36d-4f8f-bcc2-a2bd345cfb99,0,TCP,High,RESURFACED
10.100.193.161,d7e37659-28e9-4928-b4ba-cbe8ea6bd717,p489730,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,b0f8ccb5-135d-4aea-a270-d4f8abee47dc,0,TCP,High,RESURFACED
10.64.226.63,07442231-2e59-41a3-ba8b-2ea853cae3dd,p489722,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,b1d9bc71-68fd-4d80-9b0b-8e38a1ce8e64,0,TCP,High,RESURFACED
10.64.97.191,038cf90f-d136-4edd-bb77-98230273ed04,p471430,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,b1f10e86-999f-4923-895a-f66df67667ed,0,TCP,High,RESURFACED
10.240.67.66,fda7777f-2e58-4572-90f7-d5755447c070,p487210,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,b34ed666-496d-4b65-95de-732f443a3608,0,TCP,High,RESURFACED
10.65.1.79,ce04d9bf-51b4-49ae-8b1d-4f77ebfc9747,p485253,Misc.,156057,Apache Log4j 2.x < 2.16.0 RCE,8.1,b3d19baa-797e-4ebe-8771-d8ce42d4dd65,0,TCP,Critical,RESURFACED
10.100.130.56,e6e0079d-0cd9-47c6-b099-2e377ef6d03e,p482580,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,b452819d-29f9-4d5b-84fe-4e4b434fca3b,0,TCP,High,RESURFACED
172.168.1.2,6f6a431d-122f-44ae-a2bc-7367399169f4,p478364,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,b4adc35d-a76a-443a-aac4-98fd6e53cb2c,0,TCP,High,NEW
10.64.17.203,119129ff-0515-4147-a5b9-8c57c95766a8,p526474,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,b5ec2a90-b7c1-4671-aebc-a815cc7b3c67,0,TCP,High,RESURFACED
10.100.131.23,b33568de-51a0-4f0e-9ddb-7b952fdbfc4e,p010472,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,b73e272a-f72e-4eb4-9dd3-387423bfbc62,0,TCP,High,RESURFACED
192.168.1.9,09645c2e-ef5f-4993-87f7-73f672c0c6af,p483751,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,b8cb6f3c-ab8a-493c-bf96-3493d5920f05,0,TCP,High,ACTIVE
10.64.225.247,d4b941ac-93d4-41cb-8507-abb3efd1d338,p487717,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,bb9535e8-2d9f-4c3a-966a-04bd647ca6a1,0,TCP,High,RESURFACED
192.192.192.15,9a9cef37-8108-4ce8-87b6-f08d1df42a27,p487345,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,bbcb62e4-6ce1-4f2d-8351-9c6c41ccd630,0,TCP,High,RESURFACED
10.219.0.156,f1546c45-6a4e-40a0-acf2-6540a812179a,p480730,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,bcac7ce7-a36d-443a-a8dd-de62156f6623,0,TCP,High,RESURFACED
10.100.132.118,21cf333c-306b-4d12-ad71-e558b58f5c88,p489192,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,bd31d743-5267-42ac-90e5-aa9fcabbc0e9,0,TCP,High,RESURFACED
10.100.145.244,8d72044a-aa43-43ba-b884-3b20de342013,p489665,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,be1df782-8c7c-448a-be73-67831d5a99e4,0,TCP,High,RESURFACED
10.65.2.31,106b38f6-bcca-434e-b1bf-a9009477d236,p485245,Misc.,156002,Apache Log4j < 2.15.0 Remote Code Execution (Windows),10.0,c0192386-399c-4728-8dee-0c65bf1e6608,445,TCP,Critical,RESURFACED
10.214.128.200,eb650456-ed51-4421-8a1e-c12c33a941aa,p482789,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,c0838000-e819-4ba1-b2d9-ed2d0d1eb5d4,0,TCP,High,ACTIVE
10.100.131.174,761b8081-41ea-44d1-8e0c-949b3102589c,p489050,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,c0ddc4f7-ec92-4885-b218-97ee0aa22206,0,TCP,High,RESURFACED
10.100.130.142,26dac650-6a89-4852-b1cc-010616f82496,p482425,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,c1482825-619c-4326-b04d-2b8eafe15a6b,0,TCP,High,RESURFACED
10.100.131.182,714fbdd7-5a34-41c5-ac99-54ef5bbbf985,p483257,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,c1a926be-01d9-4201-b7d5-3709f964dcea,0,TCP,High,RESURFACED
10.100.194.12,85eaeba2-f1f7-4c69-bd46-24ee1cc9b82a,p489844,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,c1e599c7-1ee6-407c-afa8-ef6766a57c21,0,TCP,High,RESURFACED
10.59.209.163,790adf0b-2ef7-4133-bbca-7bf55c2ac736,p487097,Misc.,156327,Apache Log4j 2.0 < 2.3.2 / 2.4 < 2.12.4 / 2.13 < 2.17.1 RCE,6.7,c2d15009-415d-4aa7-95e3-6bdd7503feaa,0,TCP,Medium,RESURFACED
10.100.131.7,3cbf628f-4984-4288-a7ff-e488d991c536,p477965,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,c2d7045c-5276-4dda-aa92-389657481356,0,TCP,High,RESURFACED
10.240.176.211,1117d2a9-783b-44a6-980a-b68666618e88,p480718,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,c3c0fbdf-6c65-4263-a005-3d36be2dcd2b,0,TCP,High,RESURFACED
10.249.49.168,a068a471-a0b3-4c56-8aae-cdca8eec8d9b,p488058,Misc.,156103,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),6.7,c402c8dc-a03f-4a0f-8705-216887d90df3,0,TCP,High,ACTIVE
